province,date,year_month,co2_tonnes,source_file
Ningxia,2023-01-01,2023-01,15234878.800000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-02-01,2023-02,15241105.270000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-03-01,2023-03,16348674.740000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-04-01,2023-04,15109044.110000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-05-01,2023-05,14357678.790000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-06-01,2023-06,15498137.780000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-07-01,2023-07,17491050.570000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-08-01,2023-08,18231468.470000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-09-01,2023-09,16345449.440000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-10-01,2023-10,16387140.370000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-11-01,2023-11,17257762.950000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2023-12-01,2023-12,17972203.870000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-01-01,2024-01,17195586.050000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-02-01,2024-02,14581460.610000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-03-01,2024-03,15979315.510000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-04-01,2024-04,14392258.680000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-05-01,2024-05,15029554.240000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-06-01,2024-06,15581701.450000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-07-01,2024-07,16537272.770000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-08-01,2024-08,16065234.630000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-09-01,2024-09,15222285.720000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-10-01,2024-10,14563829.570000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-11-01,2024-11,17198132.780000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2024-12-01,2024-12,18220514.250000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-01-01,2025-01,16387672.760000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-02-01,2025-02,15917721.620000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-03-01,2025-03,16820173.250000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-04-01,2025-04,14482963.540000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-05-01,2025-05,14363796.390000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-06-01,2025-06,15592424.610000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-07-01,2025-07,16542959.000000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-08-01,2025-08,17676302.130000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-09-01,2025-09,12337220.570000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-10-01,2025-10,11768647.300000,carbonmonitor-china_datas_2026-04-11.csv
Ningxia,2025-11-01,2025-11,13607899.140000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-01-01,2019-01,9450552.470000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-02-01,2019-02,7655443.960000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-03-01,2019-03,8406252.000000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-04-01,2019-04,7173237.864000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-05-01,2019-05,6927952.120000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-06-01,2019-06,6210113.350000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-07-01,2019-07,5858558.390000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-08-01,2019-08,6383646.920000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-09-01,2019-09,6731833.090000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-10-01,2019-10,6969318.800000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-11-01,2019-11,7946381.490000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2019-12-01,2019-12,9040687.040000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-01-01,2020-01,7573005.680000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-02-01,2020-02,7484576.979000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-03-01,2020-03,8771316.225000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-04-01,2020-04,8227592.942000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-05-01,2020-05,6979848.360000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-06-01,2020-06,6388401.360000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-07-01,2020-07,6652009.760000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-08-01,2020-08,6667925.850000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-09-01,2020-09,7136514.220000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-10-01,2020-10,6577131.920000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-11-01,2020-11,8098589.160000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2020-12-01,2020-12,9880310.760000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-01-01,2021-01,5763487.960000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-02-01,2021-02,4574651.387000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-03-01,2021-03,6001282.610000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-04-01,2021-04,6142695.590000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-05-01,2021-05,6026597.100000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-06-01,2021-06,6013666.450000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-07-01,2021-07,5969142.490000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-08-01,2021-08,6117687.795000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-09-01,2021-09,5914971.790000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-10-01,2021-10,6114235.610000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-11-01,2021-11,6265924.547000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2021-12-01,2021-12,7017897.110000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-01-01,2022-01,9135385.239000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-02-01,2022-02,7433701.138000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-03-01,2022-03,8633825.413000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-04-01,2022-04,7868611.875000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-05-01,2022-05,7595063.066000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-06-01,2022-06,7294592.730000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-07-01,2022-07,7108221.860000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-08-01,2022-08,6918769.384000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-09-01,2022-09,7113432.210000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-10-01,2022-10,8039892.961000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-11-01,2022-11,7607194.094000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2022-12-01,2022-12,8550109.975000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-01-01,2023-01,7957007.377000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-02-01,2023-02,7468842.380000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-03-01,2023-03,9008856.080000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-04-01,2023-04,8524204.300000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-05-01,2023-05,7604216.800000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-06-01,2023-06,8013927.100000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-07-01,2023-07,7110988.900000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-08-01,2023-08,6614053.660000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-09-01,2023-09,7588925.010000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-10-01,2023-10,7971889.910000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-11-01,2023-11,6670539.710000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2023-12-01,2023-12,7702680.370000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-01-01,2024-01,7794012.090000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-02-01,2024-02,6689958.650000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-03-01,2024-03,7525279.330000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-04-01,2024-04,7028091.700000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-05-01,2024-05,7183667.220000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-06-01,2024-06,6597474.160000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-07-01,2024-07,6526570.350000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-08-01,2024-08,6357311.570000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-09-01,2024-09,7688033.990000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-10-01,2024-10,7751583.670000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-11-01,2024-11,7760912.610000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2024-12-01,2024-12,8641093.810000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-01-01,2025-01,7618897.290000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-02-01,2025-02,7153893.540000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-03-01,2025-03,7394525.520000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-04-01,2025-04,7253223.890000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-05-01,2025-05,7139692.460000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-06-01,2025-06,6312073.830000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-07-01,2025-07,6621429.370000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-08-01,2025-08,7579052.890000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-09-01,2025-09,3801183.550000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-10-01,2025-10,4596269.480000,carbonmonitor-china_datas_2026-04-11.csv
Qinghai,2025-11-01,2025-11,5966354.850000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-01-01,2019-01,28576319.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-02-01,2019-02,22847019.400000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-03-01,2019-03,26479299.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-04-01,2019-04,24496920.450000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-05-01,2019-05,25355223.300000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-06-01,2019-06,23603351.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-07-01,2019-07,24569127.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-08-01,2019-08,24794987.300000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-09-01,2019-09,23108025.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-10-01,2019-10,22829910.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-11-01,2019-11,27846602.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2019-12-01,2019-12,32165388.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-01-01,2020-01,25615943.190000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-02-01,2020-02,25867197.380000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-03-01,2020-03,26218153.250000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-04-01,2020-04,27293404.320000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-05-01,2020-05,27489252.510000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-06-01,2020-06,25978841.660000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-07-01,2020-07,27357246.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-08-01,2020-08,27129724.600000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-09-01,2020-09,26815486.670000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-10-01,2020-10,26288329.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-11-01,2020-11,30793541.500000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2020-12-01,2020-12,35426950.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-01-01,2021-01,28335910.520000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-02-01,2021-02,22223000.870000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-03-01,2021-03,27592002.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-04-01,2021-04,25494985.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-05-01,2021-05,24579900.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-06-01,2021-06,24732809.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-07-01,2021-07,25132589.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-08-01,2021-08,24734082.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-09-01,2021-09,20384818.700000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-10-01,2021-10,22604970.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-11-01,2021-11,23381093.550000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2021-12-01,2021-12,28878364.660000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-01-01,2022-01,32906663.510000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-02-01,2022-02,25947336.860000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-03-01,2022-03,28163093.960000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-04-01,2022-04,27103899.260000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-05-01,2022-05,27120535.150000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-06-01,2022-06,26894269.210000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-07-01,2022-07,28523067.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-08-01,2022-08,31360535.430000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-09-01,2022-09,26814546.190000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-10-01,2022-10,27511907.060000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-11-01,2022-11,29451657.690000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2022-12-01,2022-12,33509925.680000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-01-01,2023-01,30683749.110000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-02-01,2023-02,29133398.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-03-01,2023-03,30386263.400000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-04-01,2023-04,28237846.600000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-05-01,2023-05,27328379.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-06-01,2023-06,28533450.700000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-07-01,2023-07,29785181.900000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-08-01,2023-08,31224035.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-09-01,2023-09,27781514.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-10-01,2023-10,28013963.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-11-01,2023-11,30429209.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2023-12-01,2023-12,34348291.500000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-01-01,2024-01,34591768.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-02-01,2024-02,29274797.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-03-01,2024-03,31344440.300000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-04-01,2024-04,27040761.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-05-01,2024-05,27203252.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-06-01,2024-06,29802933.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-07-01,2024-07,31222314.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-08-01,2024-08,31518367.700000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-09-01,2024-09,29795607.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-10-01,2024-10,28622604.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-11-01,2024-11,30973093.200000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2024-12-01,2024-12,36941138.600000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-01-01,2025-01,29931195.300000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-02-01,2025-02,29042592.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-03-01,2025-03,30885808.800000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-04-01,2025-04,24770697.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-05-01,2025-05,26516892.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-06-01,2025-06,28578225.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-07-01,2025-07,32204317.600000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-08-01,2025-08,34185758.100000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-09-01,2025-09,23390765.000000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-10-01,2025-10,25414217.900000,carbonmonitor-china_datas_2026-04-11.csv
Shaanxi,2025-11-01,2025-11,26370893.700000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-01-01,2019-01,95120422.700000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-02-01,2019-02,75161114.200000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-03-01,2019-03,87633409.900000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-04-01,2019-04,87394411.500000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-05-01,2019-05,90185960.100000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-06-01,2019-06,91081286.200000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-07-01,2019-07,93975580.900000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-08-01,2019-08,88925379.500000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-09-01,2019-09,87140470.000000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-10-01,2019-10,87624570.200000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-11-01,2019-11,89779736.300000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2019-12-01,2019-12,94284455.600000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-01-01,2020-01,78187867.100000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-02-01,2020-02,75771211.800000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-03-01,2020-03,82871733.950000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-04-01,2020-04,85299290.430000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-05-01,2020-05,85310446.000000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-06-01,2020-06,88611093.100000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-07-01,2020-07,89704201.700000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-08-01,2020-08,94506233.800000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-09-01,2020-09,92971375.900000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-10-01,2020-10,94239803.400000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-11-01,2020-11,95828183.800000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2020-12-01,2020-12,104147972.700000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-01-01,2021-01,88825647.300000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-02-01,2021-02,65623983.940000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-03-01,2021-03,83980527.200000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-04-01,2021-04,83121704.400000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-05-01,2021-05,83479072.200000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-06-01,2021-06,81096237.700000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-07-01,2021-07,79458581.000000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-08-01,2021-08,77790482.600000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-09-01,2021-09,73338487.900000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-10-01,2021-10,73078890.600000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-11-01,2021-11,79880546.600000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2021-12-01,2021-12,89429065.100000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2022-01-01,2022-01,96420319.580000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2022-02-01,2022-02,72588990.910000,carbonmonitor-china_datas_2026-04-11.csv
Shandong,2022-03-01,2022-03,83807747.960000,carbonmonitor-china_datas_2026-04-11.csv
